X,Y,1th,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
0.625,0.42857142857142855,0.5,0.6666666666666666,0.952258064516129,0.19055823569951758,0.4988858918728744,0.1265597147950089,0.6752411575562701,0.2823529411764706,0.5555555555555556,0.0,0.11205605590383806
1.0,1.0,0.6,1.0,0.921290322580645,0.23259820813232254,0.40729447636918026,0.12834224598930483,0.7266881028938907,0.16470588235294117,0.20000000000000004,0.0,0.12274275403954277
0.25,0.2857142857142857,0.6,0.8333333333333334,0.921290322580645,0.1726395589248794,0.4880966342207107,0.11051693404634581,0.7202572347266882,0.32941176470588235,0.15555555555555556,0.0,0.12692103128730978
0.5,0.2857142857142857,0.8,0.6666666666666666,0.9754838709677419,0.2894555478980014,0.8026269496892224,0.28342245989304815,0.5755627009646304,0.3764705882352941,0.5,0.0,0.1286749992342266
0.0,0.42857142857142855,0.8,0.8333333333333334,0.9638709677419355,0.4972432804962096,0.8367538407411751,0.1443850267379679,0.8810289389067525,0.1411764705882353,0.2555555555555556,0.0,0.1286749992342266
0.75,0.2857142857142857,0.7,1.0,0.9819354838709676,0.3694004135079256,0.7496188577459834,0.30303030303030304,0.4565916398713826,0.3764705882352941,0.1,0.0,0.13437083615514683
0.125,0.2857142857142857,0.8,0.8333333333333334,0.9638709677419355,0.4972432804962096,0.8367538407411751,0.1443850267379679,0.8488745980707397,0.1411764705882353,0.20000000000000004,0.0,0.1371358468159374
0.125,0.0,0.7,0.3333333333333333,0.9470967741935483,0.3793935217091661,0.7578280755248036,0.1711229946524064,0.5209003215434084,0.35294117647058826,0.35555555555555557,0.0,0.13822704749061807
0.125,0.2857142857142857,0.7,0.3333333333333333,0.9470967741935483,0.3793935217091661,0.7578280755248036,0.1711229946524064,0.5884244372990355,0.23529411764705882,0.4,0.0,0.138769539960443
0.75,0.2857142857142857,0.8,0.6666666666666666,0.950967741935484,0.4024810475534115,0.7741292365427466,0.2174688057040998,0.5401929260450161,0.2235294117647059,0.6,0.0,0.14145154347980785
0.75,0.2857142857142857,0.2,0.0,0.921290322580645,0.1330117160578911,0.09229506274187872,0.11051693404634581,0.44694533762057886,0.16470588235294117,0.30000000000000004,0.0,0.1446049050468896
0.625,0.2857142857142857,0.7,0.5,0.9870967741935484,0.4500344589937974,0.6695203471326374,0.18538324420677363,0.5819935691318329,0.3058823529411765,0.4,0.0,0.15219677369579937
0.625,0.14285714285714285,0.2,0.8333333333333334,0.9277419354838708,0.16884906960716747,0.1084789492201243,0.13903743315508021,0.41800643086816724,0.18823529411764706,0.8999999999999999,0.0,0.1541549768417192
0.875,0.5714285714285714,0.8,0.8333333333333334,0.952258064516129,0.4135079255685734,0.7816348070833822,0.1532976827094474,0.5016077170418007,0.4823529411764706,0.15555555555555556,0.0,0.15464036472484505
0.875,0.42857142857142855,0.8,1.0,0.9161290322580645,0.30634045485871814,0.8168171689926117,0.0855614973262032,0.5016077170418007,0.611764705882353,0.20000000000000004,0.0,0.15751858130710214
0.625,0.42857142857142855,0.2,0.5,0.8541935483870968,0.0589248793935217,0.05523630819749032,0.053475935828877004,0.09967845659163986,0.6470588235294118,0.4555555555555555,0.0,0.1635627522917159
0.625,0.42857142857142855,0.7,0.3333333333333333,0.9470967741935483,0.3793935217091661,0.7578280755248036,0.1711229946524064,0.4630225080385853,0.3764705882352941,0.05555555555555555,0.0,0.1702333214986995
0.625,0.42857142857142855,0.7,0.3333333333333333,0.9974193548387097,0.4341833218470021,0.6597865603377506,0.29411764705882354,0.6816720257234727,0.21176470588235294,0.4555555555555555,0.0,0.17948603622110387
0.625,0.42857142857142855,0.2,0.6666666666666666,0.9354838709677419,0.16264645072363887,0.10542981118799107,0.22281639928698752,0.39871382636655944,0.12941176470588237,1.0,0.0,0.1802982349642691
0.875,0.5714285714285714,0.7,0.5,0.9870967741935484,0.4500344589937974,0.6695203471326374,0.18538324420677363,0.594855305466238,0.35294117647058826,0.20000000000000004,0.0,0.1811058449894893
0.5,0.2857142857142857,0.8,0.3333333333333333,0.9574193548387098,0.45554789800137846,0.811187991087135,0.1639928698752228,0.6334405144694534,0.23529411764705882,0.15555555555555556,0.0,0.1819089178558022
0.875,0.5714285714285714,0.7,0.3333333333333333,0.8632258064516128,0.3077188146106134,0.7056409053594465,0.1176470588235294,0.4887459807073955,0.4117647058823529,0.4,0.0,0.18663485551838457
0.75,0.2857142857142857,0.7,1.0,0.9380645161290323,0.4869055823569952,0.696024393104257,0.1889483065953654,0.5755627009646304,0.2823529411764706,0.5555555555555556,0.0,0.18855879565445094
0.375,0.2857142857142857,0.8,0.0,0.9316129032258065,0.43211578221915925,0.7958250263867714,0.12477718360071301,0.4983922829581994,0.2823529411764706,0.20000000000000004,0.0,0.20064598629025507
0.0,0.2857142857142857,0.7,0.8333333333333334,0.9225806451612903,0.33011716057891116,0.7227629881552715,0.15864527629233513,0.38585209003215437,0.4470588235294118,0.15555555555555556,0.0,0.2150027413311918
0.0,0.2857142857142857,0.7,0.8333333333333334,0.9225806451612903,0.33011716057891116,0.7227629881552715,0.15864527629233513,0.5819935691318329,0.2823529411764706,0.5,0.0,0.24446552372846947
0.625,0.42857142857142855,0.3,0.5,0.8103225806451613,0.027567195037904894,0.05547085727688519,0.04812834224598931,0.1157556270096463,0.4588235294117647,0.6,0.0,0.24651865193860892
0.125,0.42857142857142855,0.7,1.0,0.9225806451612903,0.339421088904204,0.7309722059340917,0.1122994652406417,0.5466237942122187,0.3411764705882353,0.2555555555555556,0.0,0.24854270832843559
0.125,0.42857142857142855,0.8,0.3333333333333333,0.921290322580645,0.2818745692625776,0.8535240999179079,0.11051693404634581,0.5176848874598071,0.35294117647058826,0.20000000000000004,0.0,0.2532380056045949
0.875,0.5714285714285714,0.7,0.16666666666666666,0.904516129032258,0.503790489317712,0.7113873578046206,0.16042780748663102,0.39228295819935693,0.6,0.5555555555555556,0.0,0.2615031163431348
0.0,0.14285714285714285,0.8,1.0,0.950967741935484,0.4238456237077877,0.7890231030843204,0.15151515151515152,0.6977491961414791,0.2,0.7,0.0,0.26377938409486523
0.875,0.5714285714285714,0.9,0.0,0.8541935483870968,0.10923501033769813,0.7696728040342442,0.053475935828877004,0.5434083601286175,0.2,0.4,0.0,0.2662421114703742
0.5,0.2857142857142857,0.1,1.0,0.8787096774193548,0.049965541006202624,0.0473789140377624,0.06951871657754011,0.3279742765273312,0.4470588235294118,0.20000000000000004,0.0,0.2857178842812603
0.75,0.2857142857142857,0.9,0.0,0.9419354838709677,0.1633356305995865,0.8070833821977249,0.1978609625668449,0.46945337620578786,0.35294117647058826,0.4555555555555555,0.0,0.29417873186297117
0.875,0.5714285714285714,0.7,0.6666666666666666,0.9703225806451613,0.4638180565127498,0.6787850357687346,0.26916221033868093,0.5980707395498394,0.2235294117647059,0.5,0.0,0.29653256050650384
0.125,0.42857142857142855,0.8,0.16666666666666666,0.9329032258064516,0.44245348035837356,0.8029787733083148,0.12477718360071301,0.4951768488745982,0.36470588235294116,0.30000000000000004,0.0,0.29796203836122315
0.875,0.5714285714285714,0.2,1.0,0.9109677419354838,0.1729841488628532,0.11058989093467807,0.1711229946524064,0.2990353697749197,0.2823529411764706,0.6,0.0,0.30060437966390446
0.0,0.42857142857142855,0.8,0.0,0.9316129032258065,0.43211578221915925,0.7958250263867714,0.12477718360071301,0.6045016077170419,0.3176470588235294,0.20000000000000004,0.0,0.3025115183666848
0.625,0.2857142857142857,0.2,0.8333333333333334,0.9303225806451613,0.14059269469331495,0.09557874985340682,0.1408199643493761,0.35691318327974286,0.3176470588235294,0.05555555555555555,0.0,0.3042234740886901
0.75,0.2857142857142857,0.2,1.0,0.9290322580645162,0.147829083390765,0.09909698604432977,0.09803921568627451,0.2990353697749197,0.5294117647058824,0.4,0.0,0.3178477396874016
0.625,0.42857142857142855,0.2,0.6666666666666666,0.9354838709677419,0.16264645072363887,0.10542981118799107,0.22281639928698752,0.3054662379421222,0.21176470588235294,0.4,0.0,0.31892658702895166
0.125,0.42857142857142855,0.7,0.5,0.9870967741935484,0.4500344589937974,0.6695203471326374,0.18538324420677363,0.707395498392283,0.15294117647058825,0.2555555555555556,0.0,0.32449761748605027
0.125,0.0,0.7,0.16666666666666666,0.9819354838709676,0.3694004135079256,0.7496188577459834,0.30303030303030304,0.7202572347266882,0.08235294117647059,0.4555555555555555,0.0,0.32493994871336607
0.375,0.42857142857142855,0.8,0.3333333333333333,0.9574193548387098,0.45554789800137846,0.811187991087135,0.1639928698752228,0.7106109324758844,0.11764705882352941,0.4,0.0,0.33489054695210785
0.125,0.0,0.7,0.16666666666666666,0.9819354838709676,0.3694004135079256,0.7496188577459834,0.30303030303030304,0.7202572347266882,0.08235294117647059,0.4555555555555555,0.0,0.34290085498887757
0.125,0.42857142857142855,0.7,0.6666666666666666,0.9703225806451613,0.4638180565127498,0.6787850357687346,0.26916221033868093,0.684887459807074,0.24705882352941178,0.5555555555555556,0.0,0.34303062948188756
0.625,0.42857142857142855,0.3,0.5,0.8103225806451613,0.027567195037904894,0.05547085727688519,0.04812834224598931,0.1157556270096463,0.4588235294117647,0.6,0.0,0.35437264586263895
0.375,0.42857142857142855,0.8,0.5,0.9574193548387098,0.46829772570640943,0.8191626597865603,0.1639928698752228,0.6205787781350482,0.0,0.05555555555555555,0.0,0.35592189464538126
0.25,0.2857142857142857,0.8,0.16666666666666666,0.9329032258064516,0.44245348035837356,0.8029787733083148,0.12477718360071301,0.3762057877813505,0.5176470588235295,0.6555555555555554,0.0,0.35803966070162885
0.125,0.2857142857142857,0.8,0.0,0.5780645161290322,0.2401791867677464,0.7709628239709159,0.014260249554367202,0.6559485530546625,0.27058823529411763,0.35555555555555557,0.0,0.3589709121661193
0.0,0.42857142857142855,0.8,0.16666666666666666,0.9329032258064516,0.44245348035837356,0.8029787733083148,0.12477718360071301,0.6237942122186496,0.21176470588235294,0.20000000000000004,0.0,0.3613869684567128
0.625,0.42857142857142855,0.2,1.0,0.921290322580645,0.12577532736044109,0.08889410109065321,0.12834224598930483,0.3279742765273312,0.4588235294117647,0.35555555555555557,0.0,0.3677461565888774
0.75,0.2857142857142857,0.1,1.0,0.8412903225806452,0.026188835286009647,0.02838043860677847,0.03743315508021391,0.21221864951768493,0.6235294117647059,0.20000000000000004,0.0,0.3777538713191382
0.875,0.5714285714285714,0.9,0.3333333333333333,0.9380645161290323,0.1268090971743625,0.7809311598451976,0.09269162210338681,0.5787781350482315,0.25882352941176473,0.2555555555555556,0.0,0.38421864505277287
0.5,0.5714285714285714,0.2,0.8333333333333334,0.9277419354838708,0.16884906960716747,0.1084789492201243,0.13903743315508021,0.4147909967845659,0.5764705882352941,0.4,0.0,0.3870112237485641
0.375,0.42857142857142855,0.8,0.5,0.9574193548387098,0.46829772570640943,0.8191626597865603,0.1639928698752228,0.6398713826366561,0.2235294117647059,0.15555555555555556,0.0,0.39243785866642583
0.125,0.0,0.7,0.8333333333333334,0.9651612903225806,0.4765678842177809,0.687580626246042,0.36185383244206776,0.6655948553054662,0.18823529411764706,0.7555555555555555,0.0,0.40029698970975325
0.75,0.42857142857142855,0.8,0.16666666666666666,0.9329032258064516,0.44245348035837356,0.8029787733083148,0.12477718360071301,0.594855305466238,0.25882352941176473,0.20000000000000004,0.0,0.4147483353066421
0.625,0.42857142857142855,0.8,0.6666666666666666,0.950967741935484,0.4024810475534115,0.7741292365427466,0.2174688057040998,0.5594855305466239,0.21176470588235294,0.6555555555555554,0.0,0.42986423107556154
0.875,0.14285714285714285,0.8,0.5,0.967741935483871,0.2749827705031014,0.7943004573707049,0.3190730837789661,0.6752411575562701,0.12941176470588237,0.5,0.0,0.45671335142261754
0.375,0.2857142857142857,0.9,0.8333333333333334,0.9277419354838708,0.14679531357684356,0.7962941245455611,0.11942959001782531,0.5209003215434084,0.11764705882352941,0.30000000000000004,0.0,0.4614364324386325
0.75,0.2857142857142857,0.7,0.8333333333333334,0.9651612903225806,0.4765678842177809,0.687580626246042,0.36185383244206776,0.09324758842443728,0.9529411764705882,0.6,0.0,0.4711286551411012
0.75,0.2857142857142857,0.8,0.6666666666666666,0.9754838709677419,0.2894555478980014,0.8026269496892224,0.28342245989304815,0.5755627009646304,0.3764705882352941,0.5,0.0,0.4718152648945898
0.75,0.14285714285714285,0.2,0.0,0.889032258064516,0.17608545830461753,0.11246628356983697,0.08912655971479501,0.28295819935691324,0.36470588235294116,0.6,0.0,0.4781030429411641
0.375,0.2857142857142857,0.2,0.8333333333333334,0.9419354838709677,0.11957270847691247,0.08549313943942768,0.13903743315508021,0.47588424437299043,0.1411764705882353,0.5,0.0,0.48456027031411353
0.375,0.2857142857142857,0.2,0.8333333333333334,0.9419354838709677,0.11957270847691247,0.08549313943942768,0.13903743315508021,0.47588424437299043,0.1411764705882353,0.5,0.0,0.48456027031411353
0.375,0.2857142857142857,0.8,1.0,0.950967741935484,0.4238456237077877,0.7890231030843204,0.15151515151515152,0.47266881028938906,0.5294117647058824,0.1,0.0,0.4884586232219176
0.0,0.14285714285714285,0.8,0.0,0.9019354838709677,0.31254307374224677,0.8232672686759704,0.1265597147950089,0.3279742765273312,0.6823529411764706,0.6555555555555554,0.0,0.49234478938872256
0.375,0.42857142857142855,0.8,0.3333333333333333,0.9574193548387098,0.45554789800137846,0.811187991087135,0.1639928698752228,0.5530546623794212,0.047058823529411764,0.1,0.0,0.49859579258120945
0.625,0.42857142857142855,0.2,0.0,0.921290322580645,0.1330117160578911,0.09229506274187872,0.11051693404634581,0.41800643086816724,0.1411764705882353,0.30000000000000004,0.0,0.4992061174849619
0.875,0.5714285714285714,0.7,1.0,0.9225806451612903,0.339421088904204,0.7309722059340917,0.1122994652406417,0.4501607717041801,0.5176470588235295,0.30000000000000004,0.0,0.500116746525087
0.25,0.2857142857142857,0.8,0.6666666666666666,0.9625806451612903,0.4827705031013094,0.8279582502638677,0.24777183600713013,0.527331189710611,0.4,0.35555555555555557,0.0,0.5157040536591703
0.375,0.14285714285714285,0.2,0.0,0.889032258064516,0.17608545830461753,0.11246628356983697,0.08912655971479501,0.28295819935691324,0.36470588235294116,0.6,0.0,0.5194151732718941
0.125,0.0,0.6,0.6666666666666666,0.8980645161290322,0.5141281874569263,0.35416910988624367,0.1212121212121212,0.36012861736334406,0.7529411764705882,0.35555555555555557,0.0,0.5200557680178606
0.75,0.2857142857142857,0.8,0.3333333333333333,0.921290322580645,0.2818745692625776,0.8535240999179079,0.11051693404634581,0.4244372990353698,0.49411764705882355,0.4555555555555555,0.0,0.5226267522183038
0.375,0.2857142857142857,0.8,1.0,0.9651612903225806,0.5106822880771882,0.8451976075993902,0.1443850267379679,0.6655948553054662,0.2823529411764706,0.5,0.0,0.5579180215276331
0.75,0.42857142857142855,0.9,0.0,0.9419354838709677,0.1633356305995865,0.8070833821977249,0.1978609625668449,0.44694533762057886,0.3411764705882353,0.4,0.0,0.5602642753064855
0.875,0.5714285714285714,0.7,0.8333333333333334,0.9483870967741935,0.2780840799448656,0.5545912982291544,0.21212121212121213,0.5755627009646304,0.2235294117647059,0.4555555555555555,0.0,0.5835950958749704
0.375,0.5714285714285714,0.8,1.0,0.9651612903225806,0.5106822880771882,0.8451976075993902,0.1443850267379679,0.8392282958199357,0.12941176470588237,0.30000000000000004,0.0,0.5969341920819341
0.875,0.5714285714285714,0.7,0.8333333333333334,0.9483870967741935,0.2780840799448656,0.5545912982291544,0.21212121212121213,0.4565916398713826,0.32941176470588235,0.4,0.0,0.6119292297722301
0.375,0.2857142857142857,0.8,0.3333333333333333,0.9574193548387098,0.45554789800137846,0.811187991087135,0.1639928698752228,0.7781350482315113,0.07058823529411765,0.4555555555555555,0.0,0.6424201325730158
0.0,0.42857142857142855,0.8,1.0,0.9651612903225806,0.5106822880771882,0.8451976075993902,0.1443850267379679,0.8231511254019294,0.1411764705882353,0.30000000000000004,0.0,0.6527258027659386
0.625,0.2857142857142857,0.8,0.16666666666666666,0.9329032258064516,0.44245348035837356,0.8029787733083148,0.12477718360071301,0.5305466237942122,0.32941176470588235,0.2555555555555556,0.0,0.6644349084573069
1.0,0.2857142857142857,0.8,0.16666666666666666,0.847741935483871,0.24913852515506552,0.7787029435909464,0.05704099821746881,0.7106109324758844,0.24705882352941178,0.30000000000000004,0.0,0.6675100212999305
0.375,0.42857142857142855,0.8,0.8333333333333334,0.952258064516129,0.4135079255685734,0.7816348070833822,0.1532976827094474,0.4983922829581994,0.11764705882352941,0.30000000000000004,0.0,0.721749716368414
0.875,0.5714285714285714,0.7,1.0,0.9380645161290323,0.4869055823569952,0.696024393104257,0.1889483065953654,0.5594855305466239,0.3058823529411765,0.6,0.0,0.7555638522972015
0.125,0.0,0.8,0.8333333333333334,0.952258064516129,0.4135079255685734,0.7816348070833822,0.1532976827094474,0.5144694533762059,0.36470588235294116,0.15555555555555556,0.0,0.7587563229261576
0.0,0.0,0.8,0.16666666666666666,0.9329032258064516,0.44245348035837356,0.8029787733083148,0.12477718360071301,0.5337620578778136,0.29411764705882354,0.20000000000000004,0.0,0.7669678166293877
0.625,0.42857142857142855,0.8,0.8333333333333334,0.952258064516129,0.4135079255685734,0.7816348070833822,0.1532976827094474,0.7363344051446946,0.1411764705882353,0.4,0.0,1.0
0.75,0.42857142857142855,0.3,1.0,0.815483870967742,0.006547208821502412,0.0,0.062388591800356503,0.36012861736334406,0.7058823529411765,0.15555555555555556,0.0,0.0
0.625,0.14285714285714285,0.3,0.3333333333333333,0.8941935483870967,0.05547898001378359,0.04174973613228568,0.0677361853832442,0.41800643086816724,0.4235294117647059,0.2555555555555556,0.0,0.0
0.375,0.2857142857142857,0.3,0.6666666666666666,0.8296774193548386,0.07649896623018608,0.09077049372581211,0.0409982174688057,0.4662379421221865,0.058823529411764705,0.30000000000000004,0.0,0.0
0.125,0.2857142857142857,0.7,1.0,0.9741935483870968,0.41764300482425915,0.6825378210390524,0.22994652406417113,0.4244372990353698,0.6,0.4,0.0,0.3444504267399588
0.75,0.2857142857142857,0.7,1.0,0.9432258064516128,0.5995864920744315,0.8124780110238068,0.24598930481283424,0.6334405144694534,0.6823529411764706,0.7999999999999999,0.15625,0.0
0.125,0.2857142857142857,0.7,1.0,0.9432258064516128,0.5995864920744315,0.8124780110238068,0.24598930481283424,0.6495176848874599,0.4588235294117647,0.7999999999999999,0.0,0.19344312291133528
0.25,0.2857142857142857,0.7,1.0,0.9432258064516128,0.5995864920744315,0.8124780110238068,0.24598930481283424,0.7909967845659165,0.27058823529411763,0.6555555555555554,0.0,0.08080968367628498
0.5,0.2857142857142857,0.7,1.0,0.9432258064516128,0.5995864920744315,0.8124780110238068,0.24598930481283424,0.7556270096463023,0.2823529411764706,0.5555555555555556,0.0,0.012318808176457854
0.125,0.2857142857142857,0.7,0.3333333333333333,0.9483870967741935,0.31185389386629914,0.5813298932801689,0.1711229946524064,0.594855305466238,0.6470588235294118,0.20000000000000004,0.0,0.07999517096408287
0.875,0.5714285714285714,0.7,0.3333333333333333,0.9599999999999999,0.5382494831150931,0.77260466752668,0.24064171122994651,0.8520900321543409,0.15294117647058825,0.2555555555555556,0.0,0.0
0.25,0.2857142857142857,0.7,0.3333333333333333,0.9599999999999999,0.5382494831150931,0.77260466752668,0.24064171122994651,0.6270096463022509,0.29411764705882354,0.0,0.0,0.17784766190507423
0.875,0.42857142857142855,0.7,0.3333333333333333,0.9599999999999999,0.5382494831150931,0.77260466752668,0.24064171122994651,0.7909967845659165,0.11764705882352941,0.30000000000000004,0.0,0.07415980587763629
0.875,0.42857142857142855,0.7,0.3333333333333333,0.9599999999999999,0.5382494831150931,0.77260466752668,0.24064171122994651,0.7009646302250805,0.24705882352941178,0.30000000000000004,0.0,0.03074943909688803
0.625,0.42857142857142855,0.7,0.3333333333333333,0.9599999999999999,0.5382494831150931,0.77260466752668,0.24064171122994651,0.6398713826366561,0.25882352941176473,0.35555555555555557,0.0,0.02724853119742313
0.75,0.2857142857142857,0.7,0.5,0.9445161290322581,0.3725017229496899,0.653922833352879,0.14260249554367202,0.617363344051447,0.27058823529411763,0.2555555555555556,0.0,0.13211966216179433
0.625,0.14285714285714285,0.7,0.5,0.9406451612903225,0.4720882150241213,0.7198311246628357,0.1122994652406417,0.5369774919614148,0.3058823529411765,0.30000000000000004,0.0,0.34712240349298606
0.125,0.42857142857142855,0.7,0.5,0.8877419354838709,0.2615437629221227,0.8055588131816582,0.08912655971479501,0.6463022508038586,0.36470588235294116,0.4,0.0,0.0
0.875,0.5714285714285714,0.7,0.8333333333333334,0.9741935483870968,0.4000689179875948,0.6722176615456784,0.19607843137254902,0.6977491961414791,0.3058823529411765,0.20000000000000004,0.0,0.3144030767598338
0.375,0.14285714285714285,0.7,0.8333333333333334,0.9741935483870968,0.4000689179875948,0.6722176615456784,0.19607843137254902,0.617363344051447,0.3411764705882353,0.2555555555555556,0.0,0.07415980587763629
0.25,0.2857142857142857,0.7,0.8333333333333334,0.9432258064516128,0.5851137146795314,0.8026269496892224,0.2442067736185383,0.5916398713826367,0.5176470588235295,0.05555555555555555,0.0,0.0
0.75,0.2857142857142857,0.7,0.8333333333333334,0.9432258064516128,0.5851137146795314,0.8026269496892224,0.2442067736185383,0.6913183279742766,0.29411764705882354,0.15555555555555556,0.0,0.12394906157164419
0.125,0.2857142857142857,0.7,0.0,0.9664516129032257,0.33356305995864927,0.6263633165239826,0.25668449197860965,0.8392282958199357,0.2,0.4,0.0,0.3269862539225202
0.25,0.2857142857142857,0.7,0.6666666666666666,0.9406451612903225,0.38352860096485186,0.6627184238301864,0.15864527629233513,0.28938906752411575,0.8117647058823529,0.7999999999999999,0.0,0.20850404979119727
0.125,0.2857142857142857,0.7,0.6666666666666666,0.9406451612903225,0.38352860096485186,0.6627184238301864,0.15864527629233513,0.617363344051447,0.3176470588235294,0.30000000000000004,0.0,0.23703805601111663
0.625,0.14285714285714285,0.7,0.6666666666666666,0.9341935483870967,0.48242591316333566,0.7285094406004456,0.1265597147950089,0.54983922829582,0.2823529411764706,0.35555555555555557,0.0,0.13437083615514683
0.375,0.2857142857142857,0.7,0.6666666666666666,0.9754838709677419,0.5737422467263956,0.7933622610531254,0.23172905525846701,0.6302250803858522,0.4470588235294118,0.30000000000000004,0.0,0.2887838805126072
0.375,0.2857142857142857,0.7,0.16666666666666666,0.967741935483871,0.34838042729152313,0.6360971033188694,0.26024955436720143,0.6398713826366561,0.4588235294117647,0.7999999999999999,0.0,0.0832257399668785
0.625,0.42857142857142855,0.7,0.16666666666666666,0.9754838709677419,0.4500344589937974,0.7027090418670107,0.4046345811051693,0.5530546623794212,0.47058823529411764,0.4,0.0,0.022443151174070107
0.125,0.0,0.7,0.16666666666666666,0.9470967741935483,0.5220537560303239,0.7626363316523983,0.2549019607843137,0.6913183279742766,0.10588235294117647,0.30000000000000004,0.0,0.0
0.25,0.2857142857142857,0.7,0.16666666666666666,0.9470967741935483,0.5220537560303239,0.7626363316523983,0.2549019607843137,0.6045016077170419,0.2,0.30000000000000004,0.0,0.0
0.375,0.2857142857142857,0.7,0.16666666666666666,0.9470967741935483,0.5220537560303239,0.7626363316523983,0.2549019607843137,0.5434083601286175,0.4470588235294118,0.2555555555555556,0.0,0.24106498693004752
0.125,0.0,0.7,0.16666666666666666,0.9470967741935483,0.5220537560303239,0.7626363316523983,0.2549019607843137,0.6302250803858522,0.4823529411764706,0.30000000000000004,0.0,0.05985321633791013
0.875,0.5714285714285714,0.7,0.16666666666666666,0.9470967741935483,0.5220537560303239,0.7626363316523983,0.2549019607843137,0.5755627009646304,0.5058823529411764,0.4555555555555555,0.0,0.33295507026649673
0.125,0.42857142857142855,0.7,0.16666666666666666,0.9470967741935483,0.5220537560303239,0.7626363316523983,0.2549019607843137,0.5787781350482315,0.3764705882352941,0.4,0.0,0.20134670629258225
0.375,0.5714285714285714,0.05,1.0,0.847741935483871,0.08993797381116471,0.40530080919432393,0.1212121212121212,0.08360128617363344,0.49411764705882355,0.8999999999999999,0.0,0.32886051751051254
0.875,0.5714285714285714,0.05,0.3333333333333333,0.8425806451612903,0.09200551343900758,0.4065908291309957,0.0944741532976827,0.09324758842443728,0.5411764705882353,0.8444444444444444,0.0,0.35745453260573806
0.375,0.5714285714285714,0.05,0.5,0.8503225806451612,0.08718125430737422,0.40354169109886245,0.035650623885918005,0.09324758842443728,0.5411764705882353,0.5,0.0,0.26490406805738664
0.375,0.2857142857142857,0.05,0.0,0.8606451612903226,0.0837353549276361,0.4008443766858215,0.04634581105169341,0.07717041800643086,0.07058823529411765,0.8999999999999999,0.0,0.4197645199607852
0.25,0.2857142857142857,0.05,0.0,0.8606451612903226,0.0837353549276361,0.4008443766858215,0.04634581105169341,0.07717041800643086,0.07058823529411765,0.8999999999999999,0.0,0.3519559087686153
0.375,0.2857142857142857,0.05,0.0,0.8606451612903226,0.0837353549276361,0.4008443766858215,0.04634581105169341,0.07717041800643086,0.07058823529411765,0.8999999999999999,0.0,0.4483945499885338
0.375,0.2857142857142857,0.05,0.0,0.8606451612903226,0.0837353549276361,0.4008443766858215,0.04634581105169341,0.07717041800643086,0.07058823529411765,0.8999999999999999,0.0,0.33975038930515217
0.375,0.5714285714285714,0.05,0.6666666666666666,0.8516129032258064,0.08821502412129566,0.40424533833704707,0.0730837789661319,0.0,0.5176470588235295,0.5,0.0,0.33295507026649673
0.625,0.42857142857142855,0.05,0.16666666666666666,0.8606451612903226,0.0837353549276361,0.4008443766858215,0.04634581105169341,0.09324758842443728,0.10588235294117647,0.8999999999999999,0.0,0.4644636499183173
0.625,0.14285714285714285,0.1,1.0,0.8541935483870968,0.09097174362508614,0.40530080919432393,0.0606060606060606,0.06430868167202573,0.4235294117647059,0.4,0.0,0.0
0.25,0.2857142857142857,0.1,0.3333333333333333,0.88,0.018952446588559616,0.012665650287322621,0.05704099821746881,0.21221864951768493,0.23529411764705882,0.30000000000000004,0.0,0.1060574165629386
0.5,0.2857142857142857,0.1,0.6666666666666666,0.8580645161290322,0.013094417643004825,0.009264688636097104,0.1122994652406417,0.17041800643086819,0.36470588235294116,0.8444444444444444,0.0,0.4614930786031273
0.125,0.42857142857142855,0.6,1.0,0.9703225806451613,0.5809786354238456,0.4736718658379266,0.21925133689839574,0.6816720257234727,0.29411764705882354,0.6555555555555554,0.0,0.0
0.75,0.5714285714285714,0.6,0.3333333333333333,0.9354838709677419,0.6271536871123363,0.5040459716195613,0.22281639928698752,0.33440514469453375,0.8823529411764706,0.7999999999999999,0.03125,0.0
0.75,0.2857142857142857,0.6,0.8333333333333334,0.9406451612903225,0.35527222605099934,0.547672100387006,0.16042780748663102,0.6398713826366561,0.4,0.2555555555555556,0.0,0.0
0.75,0.2857142857142857,0.6,0.8333333333333334,0.9406451612903225,0.35527222605099934,0.547672100387006,0.16042780748663102,0.707395498392283,0.2,0.15555555555555556,0.0,0.0
0.75,0.2857142857142857,0.6,0.8333333333333334,0.9406451612903225,0.35527222605099934,0.547672100387006,0.16042780748663102,0.7106109324758844,0.17647058823529413,0.15555555555555556,0.0,0.0
0.125,0.42857142857142855,0.6,0.8333333333333334,0.9406451612903225,0.35527222605099934,0.547672100387006,0.16042780748663102,0.5305466237942122,0.4470588235294118,0.15555555555555556,0.0,0.0
1.0,0.2857142857142857,0.6,0.8333333333333334,0.9406451612903225,0.35527222605099934,0.547672100387006,0.16042780748663102,0.7427652733118972,0.2823529411764706,0.05555555555555555,0.0,0.3140857700940676
0.375,0.42857142857142855,0.6,0.6666666666666666,0.9406451612903225,0.3414886285320469,0.5375864899730268,0.1122994652406417,0.6655948553054662,0.29411764705882354,0.1,0.0,0.1846846670955884
0.75,0.5714285714285714,0.6,0.16666666666666666,0.9599999999999999,0.6178497587870435,0.4959540283804386,0.19607843137254902,0.7942122186495177,0.15294117647058825,0.5555555555555556,0.0,0.6391238290338191
